id,value
18F3A8,FxMesh-Hex_Chamber_01
18F42A,GEN_Arrows01
18F42B,Gadflow_armor_torso
18F42E,Gadflow_armor_feet
18F42F,Gadflow_armor_hands
18F430,Gadflow_armor_head
18F431,Gadflow_armor_legs
18F44F,01_magic_NonSet_Unique_torso
18F450,01_magic_NonSet_Unique_head
18F451,01_magic_NonSet_Unique_hands
18F452,01_magic_NonSet_Unique_feet
18F7FB,01_magic_NonSet_Unique_f_torso
18F803,01_magic_NonSet_Unique_f_feet
18F804,01_magic_NonSet_Unique_f_hands
18F805,01_magic_NonSet_Unique_f_head
18FD6A,FXMesh-Spider_Web_Wrap_01
18FD73,GEN_Arrows02
18FDDF,GB_10m_Circle
18FDE0,GB_10m_Ruler_Vertical
18FE04,GB_Player_Ruler
18FF44,GB_7m_CombatHeight_Ruler
18FF45,GB_CombatDoor_Ruler
18FF46,GB_Door_Ruler
1902D4,FXMesh-Tirnoch_CrystalAttack_Stage_01
1902EC,NCA_HiddenContainer_01_Alabastra
1902F1,NCA_HiddenContainer_Klurikon
190347,FXMesh-Tirnoch_CrystalAttack_Proj
1907D1,TRP_Fire01
1909C1,FXMesh-EtherealGuard_01
1909D9,12_Unique_Faeblades
190B44,04_magic_Set_Unique_feet
190B45,04_magic_Set_Unique_hands
190B46,04_magic_Set_Unique_head
190B47,04_magic_Set_Unique_torso
190C31,TRP_SlidingBlades02
190CA4,TRP_SlidingBlades03
190CA9,02_Ljosalfar_noble_female_feet
190CAB,02_Ljosalfar_noble_female_head
190CAE,02_Ljosalfar_noble_female_legs
190CB1,02_Ljosalfar_noble_female_torso
190CB2,01_Ljosalfar_Merchant_f_feet
190CB3,01_Ljosalfar_Merchant_f_head
190CBB,01_Ljosalfar_Merchant_f_legs
190CBC,01_Ljosalfar_Merchant_f_torso
190D21,04_magic_Set_Unique_f_feet
190D22,04_magic_Set_Unique_f_hands
190D23,04_magic_Set_Unique_f_head
190D24,04_magic_Set_Unique_f_torso
190DB9,02_Ljosalfar_Merchant_f_feet
190DD7,02_Ljosalfar_Merchant_f_head
190DD8,02_Ljosalfar_Merchant_f_legs
190DD9,02_Ljosalfar_Merchant_f_torso
190FF5,TUA_LargeBanner01
19102A,TUA_LargeBanner_Post01
191033,01_Ljosalfar_Merchant_feet
191034,01_Ljosalfar_Merchant_hands
191035,01_Ljosalfar_Merchant_head
19103E,01_Ljosalfar_Merchant_legs
191041,01_Ljosalfar_Merchant_torso
191393,05_unique_Faeblades
191499,02_melee_nonset_Unique_feet
19149A,02_melee_nonset_Unique_hands
19149B,02_melee_nonset_Unique_head
19149C,02_melee_nonset_Unique_legs
19149D,02_melee_nonset_Unique_torso
1914A8,FXMesh-SkyCrown_Lightning_Suicide_01
1915F3,Tirnoch_ProjectileSpawnLocation
1917C2,TUA_LargeBanner02
191865,GB_15m_Ruler
191866,GB_20m_Ruler
191A70,TUA_LargeBanner_Post02
191C77,02_Ljosalfar_Merchant_torso
191C78,02_Ljosalfar_Merchant_legs
191C79,02_Ljosalfar_Merchant_head
191C7B,02_Ljosalfar_Merchant_hands
191C7C,02_Ljosalfar_Merchant_feet
191D8E,01_Ljosalfar_noble_female_feet
191D8F,01_Ljosalfar_noble_female_head
191D90,01_Ljosalfar_noble_female_legs
191D91,01_Ljosalfar_noble_female_torso
191DE9,11_unique_buckler
191F00,09_unique_chakram
19236C,FXMesh-Lightning_Strike_Single_01
19263B,GEN_Bulletin01_NoCollision
19266F,SHO_EXT_Door_Helm_01
192693,GEN_Door_Invisible_BlockerOnly
1926BB,SHO_EXT_Door_Iron_01
1926BC,SHO_EXT_Door_Shield_01
1926F2,FXMesh-Smoke_Swirl_02
1927FF,11_unique_sword_2h
192911,FHO_Room_3x3_Basic01_Open
192912,FHO_Room_3x3_2Level01_Open
19292F,05_unique_sword_1h
192962,04_melee_nonset_Unique_torso
192963,04_melee_nonset_Unique_feet
192964,04_melee_nonset_Unique_hands
192965,04_melee_nonset_Unique_head
192966,04_melee_nonset_Unique_Legs
19297E,GO_Lorestone_DET
1929FD,FXMesh-Tirnoch_CrystalAttack_mesh_01
192C14,09_unique_buckler
192F0A,07_melee_nonset_Unique_feet
192F0B,07_melee_nonset_Unique_hands
192F0C,07_melee_nonset_Unique_head
192F28,07_melee_nonset_Unique_legs
192F2A,07_melee_nonset_Unique_torso
193252,04_unique_buckler
193413,FXMesh-Lightning_Strike_Single_Big_01
193432,07_magic_Set_Unique_torso
193434,07_magic_Set_Unique_feet
193435,07_magic_Set_Unique_hands
193436,07_magic_Set_Unique_head
193948,FXMesh-Fate_Splinter_Shield_01
193983,FXMesh-Fate_Splinter_Chakram
1939AF,VIL_Clothes_Line_SingleA
193BEB,FXMesh-Fate_Dagger
193C1C,KLU_Flora_GallowsTree_BranchQuest
193C4D,KLU_Flora_GallowsTree_Branch01
193DC3,WAR_Statue_01
1943AD,GEN_Crowd01
194534,CIN_Baby_Bundle
194718,03_unique_sword_1h
19486F,INT_GNO_Forum_Window
194871,INT_GNO_Forum_Window_Broken
194923,10_unique_sword_1h
194A04,GNO_Lamp_Wall
194D98,SHO_EXT_Stairs01
194FEF,12_Magic_set_unique_head
194FFD,12_Magic_set_unique_torso
195022,12_Magic_set_unique_hands
195027,12_Magic_set_unique_feet
19511D,01_magic_set_unique_f_torso
19511E,01_magic_set_unique_f_feet
19511F,01_magic_set_unique_f_hands
195120,01_magic_set_unique_f_head
195737,05_unique_Staff
195791,08_unique_sword_1h
1957C3,04_melee_nonset_Unique_f_feet
1957C4,04_melee_nonset_Unique_f_hands
1957C5,04_melee_nonset_Unique_f_head
1957C6,04_melee_nonset_Unique_f_leg
1957C7,04_melee_nonset_Unique_f_torso
1958A6,FP01_SpeakingCrystal01
195946,SHO_EXT_FAE_Door
195A51,07_melee_nonset_unique_f_feet
195A52,07_melee_nonset_unique_f_hands
195A53,07_melee_nonset_unique_f_head
195A54,07_melee_nonset_unique_f_legs
195A55,07_melee_nonset_unique_f_torso
195A6B,03_unique_Staff
195A9E,03_unique_sword_2h
195AB3,02_Windemere_f_hair
195AE7,08_unique_Faeblades
195BA0,02_melee_nonset_Unique_f_feet
195BA1,02_melee_nonset_Unique_f_hands
195BA2,02_melee_nonset_Unique_f_head
195BA3,02_melee_nonset_Unique_f_legs
195BA4,02_melee_nonset_Unique_f_torso
195D24,01_unique_sword_1h
1965DE,GNO_Building_Library_Top
196639,FXMesh-Fate_Splinter_hammer
196A45,FXMesh-Fate_Splinter_Sceptre
196ABA,FXmesh-Tirnoch_FirePillar_mesh
196B28,12_Magic_Set_Unique_f_feet
196B2E,12_Magic_Set_Unique_f_hands
196B2F,12_Magic_Set_Unique_f_head
196B47,12_Magic_Set_Unique_f_Torso
196E4F,01_Unique_Sword_2h
196E51,06_Unique_Sword_2h
196F67,14_unique_sword_1h
197551,GNO_Building_Large_Library
197724,04_unique_sword_1h
197741,06_unique_sword_1h
197769,07_unique_sword_1h
197FC2,GNO_Water_Pool_Large
198014,FAU_Carcass_02_Med
198015,FAU_Carcass_03_Sm
198059,08_Unique_Hammer
19805D,09_unique_hammer
198060,10_Unique_hammer
1980D0,GNO_Water_Pool_Small
19855B,01_unique_Faeblades
19855C,03_unique_Faeblades
19855D,04_unique_Faeblades
19855E,06_unique_Faeblades
19855F,07_unique_Faeblades
198560,09_unique_Faeblades
198693,GNO_Water_Pool_Small02
1986A1,SCA_Door_01_NoCollision
198DAE,04_unique_staff
198E01,07_unique_staff
198E0D,08_unique_staff
198E15,09_unique_staff
198E20,10_unique_staff
198E28,11_unique_staff
198F63,01_unique_scepter
198F6A,02_unique_scepter
198F76,03_unique_scepter
198F77,04_unique_scepter
198F78,05_unique_scepter
198F79,06_unique_scepter
198F7A,07_unique_scepter
198F7B,08_unique_scepter
198F9B,GNO_Stair_Block
198FA5,FAU_Crab01
199BD3,GNO_Stair_Block02
199BFF,empty_set
199C0D,MysteriousToxins
19A27B,GNO_Addon_Garden_Wall_06
19A27C,GNO_Addon_Garden_Wall_07
19A383,GNO_Stair_Block03
19A7C9,GNO_Market_Tent_01
19A81C,CIN_Gadflow_Skel
19A81D,Gadflow_Body
19A8AE,GNO_Market_Tent_02
19A8D3,Quest_FFQ07_ErathiShard
19A916,GNO_Market_Tent_03
19A927,GNO_EXT_Banner_01
19A998,Gadflow_Crown
19A9E9,Mathon_torso
19AAC2,GNO_Market_Awning
19AC7D,GNO_Water_Pool_Large_Front
19AC7E,GNO_Water_Pool_Small_Front
19B0C7,Severed_Head_Skel
19B118,10_unique_buckler
19B13F,06_unique_kiteshield
19B150,05_unique_kiteshield
19B175,05_unique_buckler
19B2C9,FXMesh-Lightning_Env_01
19B36F,10_melee_nonset_Unique_feet
19B370,10_melee_nonset_Unique_hands
19B371,10_melee_nonset_Unique_head
19B372,10_melee_nonset_Unique_legs
19B373,10_melee_nonset_Unique_torso
19B9AF,01_melee_NonSet_unique_feet
19B9B0,01_melee_NonSet_unique_f_feet
19B9B1,01_melee_nonset_Unique_f_hands
19B9B2,01_melee_nonset_Unique_f_head
19B9B3,01_melee_nonset_Unique_f_legs
19B9B4,01_melee_nonset_Unique_f_torso
19B9B5,01_melee_NonSet_unique_hands
19B9B6,01_melee_nonset_Unique_head
19B9B7,01_melee_NonSet_unique_legs
19B9B8,01_melee_NonSet_unique_torso
19BBA8,EchoesOfFate
19BBD4,10_melee_nonset_unique_f_torso
19BBD6,10_melee_nonset_unique_f_legs
19BBD7,10_melee_nonset_unique_f_head
19BBD8,10_melee_nonset_unique_f_hands
19BBD9,10_melee_nonset_unique_f_feet
19BD04,01_ljosalfar_peasant_male_head
19BD5E,01_ljosalfar_peasant_male_torso
19BDFF,01_ljosalfar_peasant_male_legs
19BE03,01_ljosalfar_peasant_male_feet
19BE0E,02_ljosalfar_peasant_male_torso
19BE0F,02_ljosalfar_peasant_male_legs
19BE10,02_ljosalfar_peasant_male_head
19BE11,02_ljosalfar_peasant_male_feet
19BE43,FAE_urn_Smash01
19BE44,FAE_urn_Smash02
19BEBD,05_Ljosalfar_f_hair
19C0C7,01_ljosalfar_peasant_female_torso
19C0CD,01_ljosalfar_peasant_female_legs
19C0CE,01_ljosalfar_peasant_female_feet
19C0CF,01_ljosalfar_peasant_female_head
19C0D0,02_ljosalfar_peasant_female_feet
19C0D1,02_ljosalfar_peasant_female_head
19C0D2,02_ljosalfar_peasant_female_legs
19C0D3,02_ljosalfar_peasant_female_torso
19C0D8,GEN_Klurikon_Erathell_Vistas
19C0F9,DOK_MelSenshir_Vista
19C104,ERU_LoadDoor01_NoCollision
19C1A1,09_melee_NonSet_unique_torso
19C1A9,09_melee_NonSet_unique_legs
19C1AF,09_melee_NonSet_unique_hands
19C1B7,09_melee_NonSet_unique_feet
19C1C0,09_melee_NonSet_unique_head
19C249,Raining_Arrows
19C3F2,07_magic_Set_Unique_f_feet
19C3F3,07_magic_Set_Unique_f_hands
19C3F4,07_magic_Set_Unique_f_head
19C3F5,07_magic_Set_Unique_f_torso
19C431,FOR_Flora_GrassShort01
19C47E,09_melee_NonSet_unique_f_torso
19C47F,08_unique_kiteshield
19C489,09_melee_NonSet_unique_f_feet
19C48A,12_unique_buckler
19C48B,09_melee_NonSet_unique_f_hands
19C48C,09_melee_NonSet_unique_f_legs
19C48D,09_melee_NonSet_unique_f_head
19C550,01_unique_kiteshield
19CEFC,08_unique_shield_buckler
19CF3A,02_unique_kiteshield
19CF7F,HarmonicOverload
19D05A,Well_Of_Souls_01_NoCollision
19D070,FAE_Urn_Smash01_Destroyed
19D076,FAE_Urn_Smash02_Destroyed
19D173,03_unique_buckler
19D913,GNO_Broken_Window_Animated
19DB54,DOK_Column_Fire_Pot
19DBDD,10_unique_kiteshield
19DC48,DOK_streetlamp_02
19DC9A,MIN_ScaffSlat01_NoCollision
19DC9B,MIN_ScaffSlat02_NoCollision
19DD77,07_unique_kiteshield
19DDAC,SCA_FxMesh_Electric_Symbol_01
19DDC4,09_unique_kiteshield
19DEA7,FXMesh-Cyclone_Proj_04
19E001,Fxmesh-Fate_Splinter_Faeblade
19E06D,FXMesh_Cyclone_Swirl_02
19E0F0,GNO_Building_Large_Square_ScaffoldRun
19E294,05_melee_nonset_Unique_feet
19E296,05_melee_nonset_Unique_hands
19E297,05_melee_nonset_Unique_head
19E298,05_melee_nonset_Unique_legs
19E332,CIN_Apple_01
19E3F4,CIN_Apple_Basket_01
19E3FC,CIN_Basket_01
19E594,06_unique_buckler
19E678,DOK_ship_Banners_01
19EA94,DOK_Building_Addon_Stairs_Short_02b
19EAD0,05_melee_nonset_unique_f_feet
19EAD1,05_melee_nonset_unique_f_hands
19EAD2,05_melee_nonset_unique_f_head
19EAD3,05_melee_nonset_unique_f_legs
19EAD4,05_melee_nonset_unique_f_torso
19EB03,07_unique_shield_buckler
19EB08,08_melee_NonSet_unique_torso
19EB17,08_melee_NonSet_unique_legs
19EB8E,08_melee_NonSet_unique_feet
19EB93,08_melee_NonSet_unique_hands
19EBCD,08_melee_NonSet_unique_head
19EC07,GEN_Grate
19EC8B,05_melee_nonset_Unique_torso
19ED14,DOK_Building_Addon_Stairs_Short_01b
19ED65,DOK_Building_Addon_Stairs_Short_03b
19EDD5,03_Magic_NonSet_Unique_f_torso
19EE11,03_Magic_NonSet_Unique_f_feet
19EE13,03_Magic_NonSet_Unique_f_head
19EE14,03_Magic_NonSet_Unique_f_hands
19EED3,08_melee_nonset_Unique_f_head
19EEE3,08_melee_nonset_Unique_f_feet
19EEE4,08_melee_nonset_Unique_f_legs
19EF4C,GEN_cot_metric_legal
19EF52,08_melee_nonset_Unique_f_hands
19EF67,08_melee_nonset_Unique_f_torso
19F7B5,DET_Dust_Devil_01
19F7BF,DOK_Large_Door_EXT
19FBA9,FOR_Nyralim_TalkObject
1A0380,FXMesh-Gallows_Tree_FX_01
1A0F53,06_generic_hair
1A10DA,DOK_Rathir_Ocean
1A113A,FXMesh-Eharmony_IceBomb
1A12A7,INT_DOK_Small_Banner03
1A14FE,KLU_HiddenDoor01
1A153E,DAL_HiddenDoor01
1A1540,DET_HiddenDoor01
1A1541,ALA_HiddenDoor01
1A15AF,Gadflow_armor_feet_Projection
1A15B0,Gadflow_armor_hands_Projection
1A15B1,Gadflow_armor_head_Projection
1A15B9,Gadflow_armor_legs_Projection
1A15BA,Gadflow_armor_torso_Projection
1A15BB,gadflow_head_Projection
1A16D1,POE_HiddenDoor01
1A1C65,MQ09_BlindingLight_Stand
1A271E,SHO_Doorway_Small_Closed
1A28B1,DOK_Building_Wall_Stack_02_Short
1A2DEB,03_dokkalfar_f_hair_human
1A30FB,GEN_Market_Apple_01
1A31D8,GEN_Market_Basket_01
1A31FE,GEN_Market_Basket_02
1A3201,GEN_Market_Basket_03
1A3205,GEN_Market_Basket_04
1A3209,GEN_Market_BasketApple_01
1A3238,GEN_Market_BasketOrange_01
1A3247,GEN_Market_BasketPotato_01
1A3257,GEN_Market_BasketStack_01
1A325F,GEN_Market_BasketStack_02
1A3264,GEN_Market_BasketTomato_01
1A3269,GEN_Market_Hanging_01
1A326C,GEN_Market_HangingApple_01
1A3271,GEN_Market_HangingOrange_01
1A3272,GEN_Market_HangingTomato_01
1A327A,GEN_Market_Orange_01
1A327D,GEN_Market_Plate_01
1A327F,GEN_Market_PlateApple_01
1A3283,GEN_Market_PlateOrange_01
1A3284,GEN_Market_PlatePotato_01
1A3285,GEN_Market_PlateTomato_01
1A3286,GEN_Market_Potato_01
1A3287,GEN_Market_Tomato_01
1A3420,06_generic_f_hair
1A36F1,01_generic_hair_varani
1A3891,GEN_Market_Barrel_Fish_01
1A38AD,DOK_Rathir_Banner
1A38B5,GEN_Market_Barrel_Fish_02
1A38B8,GEN_Market_Trap_01
1A38C2,GEN_Market_Trap_02
1A38C5,GEN_Market_Cart_Fish_01
1A3A78,DOK_stall_vendor_03
1A3A7B,DOK_stall_vendor_04
1A3B9D,02_dokkalfar_f_hair_human
1A3B9E,04_dokkalfar_f_hair_human
1A3DF1,FXMesh-Terror_Lightning_Single_01
1A41A5,GEN_Market_Meat_01
1A41D7,GEN_Market_Meat_02
1A41EC,GEN_Market_Meat_03
1A420C,GEN_Market_Meat_04
1A420F,GEN_Market_Meat_Hanging_01
1A4213,GEN_Market_Meat_Hanging_02
1A464E,GEN_Market_Fish_01
1A4650,GEN_Market_Fish_02
1A4653,GEN_Market_Fish_03
1A4654,GEN_Market_Fish_Hanging_01
1A4655,GEN_Market_Fish_Hanging_02
1A4AED,INT_GNO_Railing
1A4B2F,GEN_Market_Stand_Meat_01
1A4B31,GEN_Market_Stand_Fish_01
1A4C0B,SCA_FxMesh_Fire_Symbol_01
1A4CDA,SCA_FxMesh_Fire_Symbol_Ring_01
1A4D66,GEN_Market_Carpets_01
1A4D67,GEN_Market_Carpets_Folded_01
1A4D69,GEN_Market_Carpets_Folded_02
1A4D6B,GEN_Market_Carpets_Folded_03
1A4E39,GEN_Market_Carpets_Hanging_01
1A4E4E,DOK_City_Gate
1A4EA7,FXMesh-Bow_Block_Special_01
1A4EB8,SCA_FxMesh_Ice_Symbol_01
1A50C5,CIN_Gnome_Hall_Collapse_Mesh
1A50C7,CIN_Gnome_Hall_Collapse_Skele
1A5495,DOK_Bridge_Flag_Column
1A5496,GEN_Lectern_Statue_01
1A5497,DOK_Rathir_Banner_02
1A5549,03_gnome_f_hair
1A554A,04_gnome_f_hair
1A554B,05_gnome_f_hair
1A554C,06_gnome_f_hair
1A554D,07_gnome_f_hair
1A554E,08_gnome_f_hair
1A554F,09_gnome_f_hair
1A5550,10_gnome_f_hair
1A5551,11_gnome_f_hair
1A5552,12_gnome_f_hair
1A5553,13_gnome_f_hair
1A5554,14_gnome_f_hair
1A5555,15_gnome_f_hair
1A5556,16_gnome_f_hair
1A5557,17_gnome_f_hair
1A55A8,GEN_Market_Carpets_02
1A55AF,GEN_Market_Carpets_03
1A5626,06_gnome_hair
1A5627,07_gnome_hair
1A5628,08_gnome_hair
1A5629,09_gnome_hair
1A562A,10_gnome_hair
1A562B,11_gnome_hair
1A562C,12_gnome_hair
1A562D,13_gnome_hair
1A5630,14_gnome_hair
1A5631,15_gnome_hair
1A5632,04_gnome_hair
1A5633,03_gnome_hair
1A65F1,GNO_Steps
1A6650,GEN_Market_RopeSpool_01
1A6655,GEN_Market_RopeSpool_02
1A688F,GEN_Cleaver_01
1A6891,GEN_PROP_fish_pole_01
1A6914,GEN_PROP_Pickaxe_01
1A6961,FXMesh-Fate_Spike
1A6970,GEN_PROP_Market_BasketApple_01
1A6974,GEN_PROP_Market_BasketOrange_01
1A6975,GEN_PROP_Market_BasketPotato_01
1A6976,GEN_PROP_Market_BasketTomato_01
1A698B,GEN_PROP_Cleaver_01
1A69FF,WAR_Bloodrune_Altar01
1A6D2D,DOK_Awning
1A6ED6,DOK_Awning_02
1A6F10,GEN_Bandit_weaponrack_01_empty
1A755A,GEN_Market_MooringCleat_01
1A755B,GEN_Market_MooringCleat_02
1A7E11,CIN_Arrow_Tuatha
1A7EF0,FXMesh-Tilera_Shield
1A7F02,GEN_Market_Rope_Pile_01
1A7F04,GEN_Market_Rope_Pile_02
1A7F6F,INT_DET_Whitestone_Inn_01_Shadow
1A8118,INT_DET_Whitestone_Inn_02_Shadow
1A83F6,DOK_Flag_Pole
1A84B5,GEN_CameraShake_DustFall_Object
1A84BC,INT_POE_TywiliCaost_PengerasHouse_01_Shadow
1A87D7,INT_CTY_Rathir_Pride_01_Shadow
1A8982,FXMesh-Prismere_Chunk_01
1A8983,FXMesh-Prismere_Chunk_02
1A916A,INT_CTY_Rathir_Pride_02_Shadow
1AA269,CIN_Cup
1AA4F2,INT_DAL_GreaterDidenhil_Baker_Shadow
1AA65B,alyn_shir_daggers
1AA7EA,alyn_shir_dagger_narrative
1AA837,INT_DAL_LittleDidenhil_Healer_Lower_Shadow
1AA838,INT_DAL_LittleDidenhil_Healer_Main_Shadow
1AA839,INT_DAL_LittleDidenhil_Healer_Upstairs_Shadow
1AAD13,INT_DAL_LittleDidenhil_Inn_Lower_Shadow
1AAD16,INT_DAL_LittleDidenhil_Inn_Upper_Shadow
1AAD3F,INT_GEN_Shadow_Rectangle
1AAD40,INT_GEN_Shadow_Round
1AAD46,INT_GEN_Shadow_Square_Large
1AAD48,INT_GEN_Shadow_Square_Small
1AAFB5,INT_DAL_LittleDidenhil_KaltHouse_Lower_Shadow
1AB03E,INT_DAL_LittleDidenhil_KaltHouse_Main_Shadow
1AB08E,INT_DAL_LittleDidenhil_KaltHouse_Upper_Shadow
1AB243,NCA_Hall_Cliffside01_NoWalls
1AB327,01_Ventrinio_torso
1AB328,01_Ventrinio_legs
1AB329,01_Ventrinio_hands
1AB32D,01_Ventrinio_feet
1AB3D1,Cont_Generic_Chest_Small01
1AB3FF,INT_DAL_Gorhart_Inn_Main_Shadow
1AB400,INT_DAL_Gorhart_Inn_Upper_Shadow
1AB410,SHO_Ceiling01_shadowcast
1AB460,GEN_Character_Killed01
1AB461,GEN_Character_Killed02
1AB462,GEN_Character_Killed03
1AB4E1,01_Ventrinio_head
1AB515,WAR_EamonnsFortress_Fresco01
1AB5B9,TMP_Blacksmith_Stack
1AB7B3,INT_DAL_Gorhart_AlchemistShop_Lower_Shadow
1AB7B4,INT_DAL_Gorhart_AlchemistShop_Main_Shadow
1AB7B5,INT_DAL_Gorhart_AlchemistShop_Upper_Shadow
1AB7CA,FHO_Altar01
1AB82D,GEN_Gold_Pan_01
1AB8AE,NCA_PSM_Door01
1AB8F8,INT_DAL_Gorhart_Merchant_Main_Shadow
1AB8F9,INT_DAL_Gorhart_Merchant_Upper_Shadow
1ABCD7,INT_DALGreaterDidenhil_HouseOfTrade_Main_Shadow
1ABCDA,INT_DALGreaterDidenhil_HouseOfTrade_Upper_Shadow
1ABE7B,KV09_VlaskarsForge_01
1ABEF1,GEN_Broom_01
1AC004,INT_POE_TirinsRest_Merchant_Main_Shadow
1AC006,INT_POE_TirinsRest_Merchant_Upper_Shadow
1AC06C,KV09_VlaskarsForge_02
1AC362,CIN_DOK_Ship_Mesh
1AC364,CIN_DOK_Ship_Group_Skele
1AC365,CIN_DOK_Ship_Skele
1AC366,CIN_DOK_Ship_Group_Mesh
1AC76A,INT_CTY_Rathir_Tavern_Lower_Shadow
1AC76C,INT_CTY_Rathir_Tavern_Main_Shadow
1AC76D,INT_CTY_Rathir_Tavern_Upper_Shadow
1AC82A,TUA_Tent_01
1AC836,TUA_Tent_02
1AC83A,TUA_Tent_03
1AC83E,TUA_Tent_04
1AC949,INT_POE_MelAglir_Shop_Main_Shadow
1AC94B,INT_POE_MelAglir_Shop_Upper_Shadow
1ACA1E,INT_POE_Ayten_AlchemistShop_Lower_Shadow
1ACA1F,INT_POE_Ayten_AlchemistShop_Main_Shadow
1ACA20,INT_POE_Ayten_AlchemistShop_Upper_Shadow
1ACA94,INT_POE_Ayten_IverHouse_Main_Shadow
1ACBD1,FOR_ruins_column01_DALW01
1ACBD2,FOR_ruins_basewall01_low_DALW01
1ACBD3,FOR_ruins_pillarsmall02_DALW01
1ACE77,FXMesh-Debris_01
1ACEB0,FXMesh-Debris_02
1AD146,INT_POE_Ayten_Smithy_Shadow
1AD161,OBJ_WoS_Rumble
1AD1A8,INT_POE_Ayten_Inn_Main_Shadow
1AD1AB,INT_POE_Ayten_Inn_Upper_Shadow
1AD2DF,INT_DAL_Canneroc_House01_Main_Shadow
1AD2E0,INT_DAL_Canneroc_House01_Upper_Shadow
1AD346,JOT_Column02
1AD37A,INT_DAL_Canneroc_House02_Lower_Shadow
1AD37B,INT_DAL_Canneroc_House02_Main_Shadow
1AD37E,INT_DAL_Canneroc_House02_Upper_Shadow
1AD5FC,INT_DAL_Canneroc_Inn_Main_Shadow
1AD601,INT_DAL_Canneroc_Inn_Upper_Shadow
1AD61C,Barghest_02
1AD676,PLN_Ocean_01
1AD695,JOT_Column_TopBlock
1AD794,INT_DAL_Webwood_ToghFarm_Lower_Shadow
1AD795,INT_DAL_Webwood_ToghFarm_Main_Shadow
1AD796,INT_DAL_Webwood_ToghFarm_Upper_Shadow
1AD799,JOT_Column03
1AD8B8,INT_POE_Emaire_HagniHome_Main_Shadow
1AD8CB,INT_POE_Emaire_House_A_Shadow
1AD8EE,INT_DAL_GreaterDidenhil_LuminitsaHouse_Main_Shadow
1AD8EF,INT_DAL_GreaterDidenhil_LuminitsaHouse_Upper_Shadow
1ADA94,DOK_Mel_PlatformSide_LOW
1ADC1A,Gnome_Skel_Corpse
1ADD70,INT_CTY_Rathir_PoorHouse_01_Lower_SHadow
1ADD91,INT_CTY_Rathir_PoorHouse_01_Main_SHadow
1ADD92,INT_CTY_Rathir_PoorHouse_01_Upper_SHadow
1ADED4,INT_CTY_Rathir_PoorHouse_02_Main_Shadow
1ADED5,INT_CTY_Rathir_PoorHouse_02_Upper_Shadow
1ADF9B,INT_DET_Whitestone_MayorsCottage_Shadow
1AE0C5,CIN_Tirnoch_DoorCrystal_Mesh
1AE0C6,CIN_Tirnoch_DoorCrystal_Skele
1AE0E2,INT_DET_Whitestone_Merchant_Lower_Shadow
1AE0E3,INT_DET_Whitestone_Merchant_Main_Shadow
1AE0E4,INT_DET_Whitestone_Merchant_Upper_Shadow
1AE22B,01_generic_injured_npc_head
1AE22D,01_generic_injured_npc_hands
1AE234,01_generic_injured_npc_torso
1AE256,WAR_ReckoningGateway01
1AE718,INT_DAL_Yolvan_TheLibrary_Main_A
1AE719,INT_DAL_Yolvan_TheLibrary_Upper_A
1AE721,FAE_Spout_01
1AE89F,INT_DAL_Ettinmere_Holnstead_Lower_Shadow
1AE8A0,INT_DAL_Ettinmere_Holnstead_Main_Shadow
1AE8A1,INT_DAL_Ettinmere_Holnstead_Upper_Shadow
1AE901,FXMesh-Tirnoch_Fateshift_Crystal_01
1AE9F9,INT_POE_MelAglir_Abandoned_Shadow
1AEAFC,FXMesh-Shadow_Prism_02
1AEB4F,INT_DET_HouseOfValor_GamblingDen_Lower_Shadow
1AEB54,INT_DET_HouseOfValor_GamblingDen_Main_Shadow
1AEC90,Well_Of_Souls_Allestar01
1AECBD,01_generic_injured_npc_hands_f
1AECBE,01_generic_injured_npc_head_f
1AECC3,01_generic_injured_npc_torso_f
1AED46,INT_DAL_StOdwigs_Bunks_Upper_Lower_Shadow
1AEDB1,INT_DAL_StOdwigs_Bunks_Lower_Shadow
1AEDB2,INT_DAL_StOdwigs_Bunks_Main_Shadow
1AEDB3,INT_DAL_StOdwigs_Bunks_Upper_Shadow
1AF1D3,FXMesh-Shadow_Prism_Singles_01
1AF2A7,INT_DAL_StOdwigs_PerpetualMissionMain_Lower1_Shadow
1AF2A8,INT_DAL_StOdwigs_PerpetualMissionMain_Lower2_Shadow
1AF2A9,INT_DAL_StOdwigs_PerpetualMissionMain_Main_Shadow
1AF547,INT_DAL_StEadrics_Bunkhouse_Lower_Shadow
1AF549,INT_DAL_StEadrics_Bunkhouse_Main_Shadow
1AF54C,INT_DAL_StEadrics_Bunkhouse_Upper_Shadow
1AF620,FAE_Base_Structure01_DALVista
1AF640,DET_Rock_Canyon_Quarried_01
1AF871,DOK_Mel_PlatformSideBroken_Extend
1AF8DD,WOS_BodyDunker01
1AFA65,INT_DET_Hollowlands_MotusMining_Lower_Shadow
1AFA66,INT_DET_Hollowlands_MotusMining_Main_Shadow
1AFA67,INT_DET_Hollowlands_MotusMining_Upper_Shadow
1AFCF3,INT_DAL_Canneroc_PlayerHouse_Main_Shadow
1AFEDB,INT_DAL_Canneroc_PlayerHouse_L2_Main_Shadow
1B0093,CIN_DOK_BossBattleBridge_Mesh
1B0094,CIN_DOK_BossBattleBridge_Skele
1B00CB,INT_DAL_Canneroc_PlayerHouse_L4_Main_Shadow
